,book_to_market,market_cap,beta,discr_r
2019-06-30,2.4156461593944543,691660640.9468653,0.912347957260869,-0.1052631174452262
2019-06-30,0.15887633248380723,2856732368.9811,0.731404556804179,-0.009857531476967551
2019-06-30,0.3785362455444986,33927244012.42915,0.5154385813621587,0.1281920250637094
2019-06-30,0.1178023612581411,238622835.33983025,1.223877285966468,0.05690165198237929
2019-06-30,-0.0457078101731225,6401315206.242,0.6260646689147438,0.02472854150702375
2019-06-30,0.2500052666874098,1090872254.3222,1.143672505698566,0.041043478260869515
2019-06-30,0.07846666312896969,26468510.5,1.186287931472155,2.9302325581395343
2019-06-30,0.21804118535935882,5842698209.0,0.5919269094807835,-0.023694310028366194
2019-06-30,0.7211178020959773,135596939.8875919,0.4830704619880959,-0.3906250000000001
2019-06-30,0.8219593125677351,100087638.46075225,0.04361942549438313,0.006367009230163312
2019-06-30,0.3423157903449086,132618805.93554398,1.7671517991764365,0.31237720530130164
2019-06-30,0.9056007831495888,13866929.940599998,0.6332701701863239,-0.025751031148112724
2019-06-30,0.699542904062113,5771464969.863424,0.9612712589994039,0.051987390823036383
2019-06-30,0.6219988608947025,1358868641.5103312,0.7264630210739436,0.05185713535593628
2019-06-30,0.18251857096995888,3434340480.0,1.353315377287517,0.23722470130991846
2019-06-30,2.5304911046370746,6937395.784154,-0.4778996000505515,0.0020452650429620967
2019-06-30,0.9918266561505856,314285093.98175,0.5361469991933071,0.0011330359028269843
2019-06-30,2.8711180857178435,175133119.0388,0.4008010449579945,0.19086226584798727
2019-06-30,0.4074308309714379,1056996290.7252,0.6088855391681125,0.04544637911389682
2019-06-30,0.634187715350732,2012019241.7889373,0.8583660279517449,0.1180392577629672
2019-06-30,0.4178294574773547,5852268211.309113,1.3440727792529499,0.16626990847139878
2019-06-30,0.23607402979538933,36331433111.31,1.1503259448374334,0.1075695811082431
2019-06-30,0.8765278609282527,3847476209.53311,0.874531275787118,0.08001191398092766
2019-06-30,1.8454314953806126,2587150491.3212986,0.07241186969911385,0.010408935367883121
2019-06-30,1.2510449608581813,2098578808.1261501,-0.31869681762894886,0.2447120915974077
2019-06-30,0.8003271393742223,324698254030.81,0.883550675609573,0.055115176465129645
2019-06-30,0.8875523457087476,1964518503.85355,0.8434793839774655,0.024750533675165443
2019-06-30,1.5369779508621675,220630143.10089153,1.0121866338245638,0.15767039046377973
2019-06-30,0.550447291340049,11256417.35,0.2895910485810326,0.022222222222222143
2019-06-30,0.41604139764809445,1627874156.909,0.783022660329453,0.04736070381231716
2019-06-30,0.8849548265898651,116789832628.23018,0.6791948326762897,0.024066903792483885
2019-06-30,0.5786440671856602,31472149.195,0.08552405129670852,0.027649754179420283
2019-06-30,0.6639724245576127,3014837448.744,1.2032541845398983,0.03539046477122709
2019-06-30,1.2229484877269903,771236827.3674691,0.011709283806704796,0.007704742440623802
2019-06-30,0.9158554827065825,90320885.32245253,0.07622913472782127,0.04250759254010439
2019-06-30,0.213458458707654,383695991.235,1.3315999679390544,-0.013595166163142047
2019-06-30,0.2707315684660059,294334044093.58997,0.5591487595016128,0.08921530400811695
2019-06-30,0.9754565559860209,90056468.92112,1.1371916660891521,-0.029729818748004067
2019-06-30,0.9037345595446313,453077466.08216,1.6789623020697484,0.005901644586774779
2019-06-30,-1.0533852013272016,42134382.7912,0.3718971594207654,0.3679245283018868
2019-06-30,0.7482317040091727,270283530.1144911,0.5722997289007841,-0.04601450359837078
2019-06-30,0.45811111263317805,1567787376.286505,1.1832177157287211,0.09610166440677959
2019-06-30,1.398975055438396,861134386.3216608,0.03129351442843216,-0.006153692182320758
2019-06-30,0.42733991768922663,12718447833.33,1.2627169021949152,0.18569783137210294
2019-06-30,0.4804377352906699,7762888232.32,1.055748621667637,0.2392060671014642
2019-06-30,0.6248090672216857,81467496.90806994,1.6792651707507393,-0.1329479768786127
2019-06-30,1.2710716753835682,2291672866.9427004,0.12345133235697418,0.00023307732804900283
2019-06-30,0.1898499841592896,1126721078.85494,0.800872757351334,0.07839824625667724
2019-06-30,0.09498576844094206,116743379.39472,1.5331932686405856,-0.35610766782831604
2019-06-30,0.5463143827465317,27121006662.120003,0.16243099882917902,0.008871630523897833
2019-06-30,0.4607384372187284,479441270.0,1.0310423946417313,0.06321839080459757
2019-06-30,0.004275614557191653,16671839.912999999,0.8783771178859953,-0.27956989247311836
2019-06-30,0.4526547428256326,17461706297.07,0.5003151356921179,-0.04822440410831719
2019-06-30,0.8832635684190071,94330910.64,0.2845996123354567,-0.08196721311475419
2019-06-30,0.07974606804557435,22595781.447499998,-0.22301831490239366,0.0
2019-06-30,6.3537956670139755,119925290.25958149,0.9035841973537758,0.12781945404604422
2019-06-30,0.35137873516972756,7955085041.043533,1.1276608945433337,0.07897015322062706
2019-06-30,1.6628331889817978,161075320.226802,0.5010591536748156,0.0016897753813867045
2019-06-30,1.259556251946199,2209407837.0,0.7623577526345495,0.02311435523114369
2019-06-30,0.6218561046771433,272972735.956,1.7707456788051956,-0.02758620689655178
2019-06-30,0.4196665090046842,25581802186.30532,0.3766391702755426,0.00845294345658254
2019-06-30,1.2609354238148822,17251540.5,-0.007729010270942945,0.05050505050505061
2019-06-30,0.686199900619061,4761165805.5,1.2770709131834044,0.02093568186620587
2019-06-30,0.008553271322104757,308542564.88,-0.0028224818435914284,0.1704142011834322
2019-06-30,0.5379196516285436,2542174458.801315,1.6108067128140533,0.20292701343933683
2019-06-30,0.2924842048510924,151656798.55125278,0.03832927062177287,0.08227821873500751
2019-06-30,1.2519564947313233,417910864.7730199,0.9581623701732257,0.08815776143095988
2019-06-30,0.5642130136012233,139677931.79312,0.4422473807050036,0.016077390840957495
2019-06-30,0.4187347459944927,49364926947.74722,0.09096741368715205,0.007263022725157553
2019-06-30,-0.11790375509674056,1925998280.3380198,1.460910602074064,0.04145264826520445
2019-06-30,3.8460436190490013,2869136.3235,0.8381186838090766,0.0
2019-06-30,-0.18387513383705378,30848159.19375,0.1804179121272214,0.05555555555555536
2019-06-30,0.7179743477366047,543875257.017925,0.9936237859741478,0.223661842707632
2019-06-30,0.12958380927888663,4153886469.3615227,0.7364631195863404,0.04051654312779762
2019-06-30,0.2781438781528788,2052136346.308,1.3451318828266685,0.2574852744454612
2019-06-30,0.20442373994957674,4898236468.71495,1.4668526526441026,0.0867792063640418
2019-06-30,1.4356172070633422,373615450.8247555,0.22908375887065233,0.0038995072620713334
2019-06-30,-4.7991046155440875,66841111.4,1.3077182349540015,-0.20232558139534884
2019-06-30,0.4597723349471787,1134430850.81559,0.7430381890991772,0.052670115976163556
2019-06-30,0.9697505032669982,2119340457.1339447,-0.08601013801813769,0.0894231092085811
2019-06-30,0.12174341333634349,1946206197.5,1.0157056230463657,0.17685411572942122
2019-06-30,1.036858200518697,614509617.41883,0.5185148447509478,0.025387265700402395
2019-06-30,0.44578320470264565,303018449.797185,0.6215939934479218,-0.10303368272973346
2019-06-30,0.05424059471472711,7762030563.701021,2.044352920074938,-0.015085900800509311
2019-06-30,-0.10456047596877154,5909901184.275,0.4774087035484239,0.023456175764868137
2019-06-30,0.12822840050423412,674257192.3521847,1.564763804877018,0.17260286048161344
2019-06-30,1.5715796370388846,1181207639.153933,1.371762162518133,0.1383766958307795
2019-06-30,1.3283132353447478,516345765.66884977,0.6279122490691891,0.0227517356980822
2019-06-30,0.14064618154664593,736066656.5587499,1.7466776829059618,0.20702869009584668
2019-06-30,0.8952467429845623,77473807.124,0.844502184216428,0.1088709677419355
2019-06-30,0.8643186838847404,482973034.46098006,1.6524601222220567,0.014834814665102947
2019-06-30,1.1515206362852632,2017920109.8699002,0.553828781336682,0.02508820680663315
2019-06-30,1.5664981504646331,312462617.68065,-0.017855350484109606,0.020213257959611264
2019-06-30,0.9182865966946483,161424207.6,1.1277846703794945,0.3613749434644957
2019-06-30,0.050218854351440675,3005513742.0,1.7502140135768147,-0.0011684518013632683
2019-06-30,1.4307982532341932,42252789.38752,-0.047192699064881105,-0.0142247510668565
2019-06-30,0.19661292346010262,15323853.96328485,0.2973880098597521,-0.4526315789473683
2019-06-30,0.9415256218885792,3164067887.67741,0.2874737908430459,0.04273170643045865
2019-06-30,1.4310326567117477,1143986960.0,1.5219469974990023,0.2766272189349117
2019-06-30,0.8988932733962874,138574000.0,-4.397533105412817,0.09153005464480879
2019-06-30,0.7551828698347741,31017300269.672997,0.7227859238108971,0.06470510125441353
2019-06-30,0.09293029171173603,508729928.98,0.6043771267038843,0.03905674281503324
2019-06-30,1.2119479523680448,151546876.3800894,0.32893103322923095,0.013082513100328486
2019-06-30,0.26218059830482826,40661312.3255,0.4539666339435695,0.15333333333333332
2019-06-30,0.08548521341871763,7013943508.0,2.045847907164147,-0.015927977839334972
2019-06-30,0.4243121080498706,82172978.16326,0.04278036888061256,0.0778947157894736
2019-06-30,1.043255140595807,982556298.8071501,0.8326723610636332,0.2700030401302602
2019-06-30,0.5953897290990817,213545230.5,1.3021005225798474,0.2914653784218999
2019-06-30,0.32322495972955306,867371858.8755,0.3625228818417582,0.04006284581801567
2019-06-30,1.685869698619311,1441303267.97244,1.7365796873912793,0.05440003199999932
2019-06-30,-0.07005882402561071,2344817593.7943244,0.9392533031265851,0.014700777095611128
2019-06-30,1.661074376182447,23720658.4412,1.4074766063684723,0.2234482758620686
2019-06-30,1.2118793704497013,921303804.543813,1.1176600364206564,0.08504668415003169
2019-06-30,0.6766336354517073,359595494.325004,0.7141372598898169,0.04672152586182343
2019-06-30,0.8841898934533476,89008292.38313375,0.39198769290673374,0.0015734804994576024
2019-06-30,0.3784249690868411,33942050901.873024,0.8269175154031843,0.11612358515870835
2019-06-30,0.08964670134557459,560295652.62825,1.2994743523791157,-0.155441435398755
2019-06-30,0.15429931511369802,8349608326.289999,1.0692873520997763,0.08513931888544901
2019-06-30,0.05752819200541752,391753852.0,1.2186899579788084,0.08285714285714274
2019-06-30,0.7475926285335047,607147525.4427048,0.7669187372614279,0.08311686180361577
2019-06-30,0.05338338113296378,84994180.00185895,0.7188927583518491,-0.04511287994421653
2019-06-30,0.2940095396644452,7269328228.435972,1.005127575328872,0.03571825685575125
2019-06-30,0.35081130171816877,1188047527.00671,1.2127982098003225,0.01751104900777878
2019-06-30,1.0305834615705827,87945245.7014298,0.06543544241876328,0.005982551241365819
2019-06-30,0.44402077670079354,4209790456.8429594,1.1688646065872965,0.28507515069229017
2019-06-30,-0.0714075961423337,26552453.7915,1.910203396498212,-0.22033898305084743
2019-06-30,1.7354760144281407,469825890.87,1.2978967480950159,0.13465355369463894
2019-06-30,0.4114819237639898,3097876836.835,0.7223044363434804,0.1489920467108632
2019-06-30,1.4670885242148184,1543114410.8785877,0.8950992340682653,0.12380945861751336
2019-06-30,1.2836650967377436,57596796414.934555,0.5858869726318383,-0.02142663411812651
2019-06-30,0.6461163095257538,9173515357.735,1.2014568908490895,0.20896228691339802
2019-06-30,27.25392759543106,38681242343.91416,0.5929149608778058,0.049166759132939886
2019-06-30,0.6074506629267376,367081990.704,1.1619234381810912,-0.06249999999999989
2019-06-30,0.9192766146816652,545753886.708456,-0.14226025488883384,0.2962962962962965
2019-06-30,0.7148614302930579,177409857.76885614,0.6443247088538039,0.08611533629508483
2019-06-30,1.059109130390971,496136709.4005,1.3570893590763642,0.11789473684210527
2019-06-30,-1.3359459560639424,113392606.05,2.3155906698642528,0.03169014084507049
2019-06-30,0.31597651603079824,10223614137.062801,0.3142909467870446,0.02127977088759936
2019-06-30,1.0129216386016622,16301019.6,0.49541596221606027,-0.08225108225108224
2019-06-30,0.02752079165492735,91665272913.025,0.8232850253094479,0.07384686550667574
2019-06-30,1.4305581005808172,608171768.0313215,0.8549390005210471,0.0629495603555017
2019-06-30,0.2383743549215533,736338153.306,1.2868958266205326,0.09584727415863004
2019-06-30,1.01334584361446,227037708.15254003,0.9339595026834131,0.017708271234205597
2019-06-30,0.7391674526414691,1363136386.3569,1.1998342743147075,0.077515428067644
2019-06-30,0.0035211098896741405,158424479599.25946,0.10114700893160115,0.0036019032178602473
2019-06-30,-0.2502707445626191,225204176.47624913,0.23369379352076552,-0.042993337586553326
2019-06-30,2.1522622549428556,26818248.2275,0.19651594420917518,0.008547008547008517
2019-06-30,0.6582540719976291,63750052094.48,1.0452576909557065,0.03087849807372467
2019-06-30,2.1874607668087487,3558585.625,1.1960991251928808,-0.3181818181818187
2019-06-30,1.1710691865834184,228017465174.11075,0.28636146286409836,0.0018002225301494423
2019-06-30,-0.26791778832591256,2246840170.3048,0.6396734558875944,0.06421744630738435
2019-06-30,0.7072425093749339,2947848823.3801203,0.3393087610638312,0.15980771795384707
2019-06-30,1.009324835270099,430784610.489,0.5275740083332875,0.024706609017911996
2019-06-30,6.5035269290287685,47299233.29954589,0.6266354185691314,0.47540983606557385
2019-06-30,0.2443350663662593,751255706152.6299,1.3088774568711643,-0.020586569960825196
2019-06-30,1.9186710995909535,124716112.66099998,1.3335056594163466,0.25984251968503913
2019-06-30,1.6723568637055835,57202876.5,0.13979790354803417,-0.02607561929595803
2019-06-30,-0.038291849356368826,455464358.4231,-0.13310869522679675,0.44954128440366947
2019-06-30,0.30215830107893027,5495669567.012224,0.45766090954998867,0.012503831994452375
2019-06-30,3.4450373543943322,80172184.7099738,0.5931520643638202,0.03270254761827052
2019-06-30,0.7593857417401572,4666207.5200000005,0.07190879103839624,-0.18421052631578938
2019-06-30,0.471867760562965,2289614172.1341,1.5293382355057041,0.0630471706941842
2019-06-30,0.09013341090105909,7994030553.641333,2.148161845957084,0.28067136665151393
2019-06-30,0.2078076999842061,555537709.1966001,1.4818753938061977,0.06434903130945169
2019-06-30,0.5501013670201321,59979123072.16245,1.1388629556643604,0.03459977756078847
2019-06-30,0.4887645918773476,279269193.742,1.7730016085141682,0.15073529411764697
2019-06-30,1.797554676685433,132932176.24785511,-0.10725838956804767,-0.028985524716076072
2019-06-30,0.7619388929975847,7290556650.55015,0.43463987673645754,0.020465244127304105
2019-06-30,0.365311315388399,29617168.608961813,0.009361871042802197,0.04807692492603555
2019-06-30,0.49670526157530237,40076981292.70987,1.3010059761373485,0.06835501136175592
2019-06-30,0.8081114663884168,1825269705.7391498,0.7419632586479853,0.08943861071532
2019-06-30,1.2575940765837532,6742780.282031849,0.5797841131203803,0.0
2019-06-30,-11.174351186918967,30735934.0,0.6579344834154937,0.07947019867549643
2019-06-30,0.7359362615298527,219301228.10189724,0.3658503065795042,0.17980314850116352
2019-06-30,0.09788237292447274,1641268845.3465967,1.1593923897176344,0.1258202567947564
2019-06-30,0.7767265163048711,697023600.0,1.2006395699171384,0.11361867704280182
2019-06-30,1.8951889464820464,33547405.014859997,0.3139396205884172,-0.12078152753108351
2019-06-30,0.20654826399904117,12938396794.87821,0.41864928122325784,0.07735996735517991
2019-06-30,0.21536014842799694,31649975487.4275,0.950624706440454,0.07515330411528232
2019-06-30,0.596866443585259,11564932282.6285,1.8618749757430788,0.2170518425983763
2019-06-30,-0.05246659921419526,43008191543.64762,0.9678790415743839,0.11747697240189514
2019-06-30,0.5935920143644864,86076487.995,1.4223782585664229,-0.17475728155339798
2019-06-30,0.252637296833335,3216804802.0,1.364506173057561,0.0231239092495632
2019-06-30,0.11990522862868305,1222779898.807222,1.9346107435739452,0.05290448459371677
2019-06-30,0.7629148904463633,143614062.0,0.5026670066213372,0.020571495202653445
2019-06-30,0.26240903694151435,4897270079.0,1.0402238196051246,0.18378759398496203
2019-06-30,-0.17712272259785866,8684556675.0,0.6997518713493134,0.03172717757932175
2019-06-30,0.6405057856818044,194428961.552,0.666699831733253,0.08362989323843406
2019-06-30,1.4916863317073878,2649492562.7776704,1.3279234296860944,0.13190472588151225
2019-06-30,0.15237516810707447,162979979.8945,0.6837389662379592,0.08837772397094446
2019-06-30,0.5915674235907766,10076357078.57568,0.5496631655842668,-0.03216063873427999
2019-06-30,1.2139414381061697,26133445.6362,0.21335943169446536,0.08299333134641995
2019-06-30,1.2429958609735094,947973430.1700001,0.7764046987453811,0.11446807757388511
2019-06-30,-1.7717017726691087,42589510.7758962,1.2581059023735393,0.09374999999999978
2019-06-30,2.7653282259888767,551285418.0,1.2633964155162791,0.03857566765578602
2019-06-30,0.5124168130043214,3995252689.8151374,0.2303230458239296,-0.012463665502761567
2019-06-30,0.366766672641622,329244263.790196,0.8274963036330976,-0.059449309896208224
2019-06-30,1.4686427822691246,132774338419.05212,0.65007083501475,0.09581428854728924
2019-06-30,0.8962456131028291,669173048.85095,1.3216772284056808,0.10635387686448117
2019-06-30,0.46455691045842523,353792685.62496,0.7111359647139469,0.0767144393802468
2019-06-30,1.180734316236886,2874446017.390706,0.8455968020972847,0.0531599016509261
2019-06-30,1.414061033558467,132209661.782431,0.5377741249228356,0.12007202694767849
2019-06-30,0.3956113860495232,75293346.4015,0.38138804242818225,0.03738317757009346
2019-06-30,1.913530962064737,511306706.6107956,0.15343217312152305,-0.0075495466597401695
2019-06-30,0.9828476696534432,414385788.7781303,0.4536582195520508,0.026960726957840686
2019-06-30,1.253302834387112,10932497918.14708,1.0945733810777054,0.07343262516426363
2019-06-30,0.005583197177081322,180826495.01,1.6828740133007702,1.0845771393034829
2019-06-30,0.44735407522812765,1667347963.6240666,0.9007641390863969,0.0980563671547352
2019-06-30,0.5766525825519855,662198218.5,1.219101610764095,0.01586206896551734
2019-06-30,0.022427377522855126,7080380624.886,1.7988027185919861,0.03465851172273138
2019-06-30,0.043710503686407325,129965004.27819896,0.08878180703316257,-0.05665045049371065
2019-06-30,1.4978653967660598,3347339172.639,0.8029469070152594,0.05314982177128602
2019-06-30,1.4698271377805783,42248289129.76764,0.8589455841199737,0.04961610047137843
2019-06-30,0.20764431464495323,586262484.9835999,0.9174583361017618,0.21497860813063063
2019-06-30,0.2158839461529923,2601142596.259075,0.39635112724425625,0.0315326656787529
2019-06-30,0.3247874674161036,4091013391.3095,0.8885155665395903,0.05595421874673834
2019-06-30,1.0137852735650754,12782722.27575,1.3662809482455431,-0.28
2019-06-30,0.9889261728629682,2154936752.1134253,0.8212556157770434,0.023875808547262123
2019-06-30,0.15566245363903347,8914702896.0,1.31841739961271,-0.02027439024390265
2019-06-30,0.03149196972923167,3850263810.42534,2.290073098820951,-0.05892650439649416
2019-06-30,0.7106892859872722,278649428.7654,0.5446818431675327,0.023771257374941124
2019-06-30,1.9115830950051407,50864715.442,0.1978841139742321,0.1216333622936574
2019-06-30,0.24902283368633188,824626604.505,1.3685391443765031,0.13781072830353236
2019-06-30,0.2960924092817518,361204415.8171429,1.338797867033297,0.11293634496919958
2019-06-30,1.5709698692894787,305944819.3270293,1.2957069009500595,0.12446354176784569
2019-06-30,0.8560180401829818,415246166.992115,0.19342657589172335,0.03095957482955347
2019-06-30,0.4228979684177556,582015893.7469885,0.8183700683539703,-0.0002322415849532744
2019-06-30,0.29537459136328514,352091089.7528059,0.4093555873474548,0.2657112750585999
2019-06-30,1.3649279766788762,23135664.349200003,0.5051423256721197,-0.05700484082615653
2019-06-30,0.7964232153972044,9431632.034,0.03076465598688618,-0.020618556701030744
2019-06-30,1.3204902986419822,8825605484.960001,1.2022636942654024,0.04638745029280633
2019-06-30,0.12043765425409365,12338274902.62872,0.9000630892792009,0.07957957635265478
2019-06-30,-0.08237405395971582,43855700.625,1.022497110607633,-0.016666666666666163
2019-06-30,0.6360910352545195,87535231297.84,1.0096818951522715,0.11335866331006028
2019-06-30,0.0317218386785735,12578669629.47,1.668071278515972,0.06892975011786939
2019-06-30,0.8425763236975836,198708467.67360002,0.6548768628639567,0.10272796714102816
2019-06-30,1.0112199253950815,168382688.19,0.3653474537328219,0.014914808895899023
2019-06-30,0.1933576696027217,34006933132.58437,0.7697371126901842,0.06191090870702021
2019-06-30,0.6813947469575519,96676522.5,0.2834322975861789,0.18457300275482091
2019-06-30,0.0734787766822226,18622964586.44553,1.2292519405504765,0.11389016728279078
2019-06-30,0.06335184200775026,1513531405.8402643,2.146526209605578,0.1382036935305837
2019-06-30,0.20757950800972366,182806000.0,0.7546309932869385,-0.12587412587412583
2019-06-30,0.4237549671933092,24566607.311402164,1.7918430357148263,0.1979798059789819
2019-06-30,0.9566545731251024,11953026353.722101,0.7811075595646957,0.10399874238096984
2019-06-30,0.7263004954758372,2677562.72516904,0.552585672208882,-0.1343283025172627
2019-06-30,3.1928646152282454,6247563995.636213,0.8061957071397243,0.0793077476176014
2019-06-30,0.17370604046887544,16634810556.23205,1.554664834218039,0.14679326217638367
2019-06-30,0.5832964415033827,11036178879.264,1.1861871471985999,0.028092750675968725
2019-06-30,0.5416834296336743,1062029235.8585001,0.18732758104717806,0.06069882795684367
2019-06-30,0.8270726214464863,4548111707.304,1.2376049647605358,0.09926046259937005
2019-06-30,0.49041439124512404,1371813584.612055,0.9524241125431979,-0.04753022439702004
2019-06-30,0.19181102121019783,295050010.583,1.4424687217228607,0.4117646985425185
2019-06-30,-0.2675211839750756,530571232.5824979,0.6682678040630896,0.044727408754656306
2019-06-30,0.4647808459733752,14317095839.78624,1.5971789589184922,0.20257158546932263
2019-06-30,0.34184171543467157,844866720.6698791,0.9382227196752263,0.2120629408972703
2019-06-30,1.6258680106624168,193780044.83568433,0.43677201831673074,-0.030611112796004702
2019-06-30,1.8048362135197054,6190707745.392884,0.9960342096152607,0.02912613954580512
2019-06-30,2.495169010587045,79448424.0,0.1482989060598907,0.16564417177914104
2019-06-30,0.4313893798875713,725844226.5842234,2.515355466408319,-0.030150570083619543
2019-06-30,1.1479172560206101,61504228.69312137,0.21705778974847645,-0.06176470406574408
2019-06-30,0.8574253934747338,237867236.178295,0.041303536060299975,0.012821660985641303
2019-06-30,0.191573588791014,2837422404.640807,1.9197172505220794,0.15615344628032113
2019-06-30,0.09626390381629986,451983547.6044,1.3822551605742917,0.0032017074634755893
2019-06-30,0.6817331892097367,1850381956.4798,1.1412404470960475,-0.05233482505190612
2019-06-30,1.3275778181323539,1071484889.43265,0.25576715609131134,0.04660256054707612
2019-06-30,0.9455698743259449,312602750.0,0.82912729532265,-0.023348236462990668
2019-06-30,0.21287840381914508,4920688875.6928005,1.0048068009579685,0.15693618710310897
2019-06-30,-0.016469794758977446,19228874261.577175,1.331938522473103,0.08535978404953526
2019-06-30,0.845943245123799,7064924187.089749,0.38237631245123177,-0.0020766628053289216
2019-06-30,2.6766300489049746,2675141.0339131798,0.36844293977822645,-0.5142857142857143
2019-06-30,0.18354875065776993,84752441.60154,1.1562355247674136,0.30499995
2019-06-30,0.4741105897149189,23326467.776159998,0.4685721368580623,-0.013806754476838545
2019-06-30,0.003921214215544449,10716036278.266155,1.0340893691075101,0.12371159805392251
2019-06-30,1.2419132081898085,11187850868.3275,0.5360346229525089,0.018552127707230914
2019-06-30,2.8259059779223135,5925683712.948369,-0.0702952160764299,0.0426006473060645
2019-06-30,-0.1362701658786439,135194860.0098026,-0.04359977634365206,1.027586275862069
2019-06-30,-1.2614237076198977,403392203.34375,0.6244101013533675,-0.10820895522388052
2019-06-30,0.01748535238686263,144529016004.37494,1.3249083987931738,0.12761237296877126
2019-06-30,5.5008817216536015,10448635212.674877,1.0188179564711217,0.0043526809452723025
2019-06-30,1.113525170400551,526863172.0,1.9064931385985624,0.2716894977168949
2019-06-30,16.330040897634643,6568756.818,1.2740794147213683,-0.15909090909090917
2019-06-30,0.3384377522373783,29558248662.54,1.0343671603683622,0.13712459146175027
2019-06-30,0.893605637871026,491793853.05410004,1.2798084080158503,0.03264101585488621
2019-06-30,1.8221584701607014,582047959.3190949,0.3914569923626149,0.0724438533918994
2019-06-30,0.7083834234466378,229723044.16553998,0.4719003843289714,0.07728026304849389
2019-06-30,-0.08257054989144981,95033673309.36395,0.8973510850287563,-0.05201393588821468
2019-06-30,0.238600544283102,98328520.03233798,0.6894879247457556,-0.02439028356137085
2019-06-30,0.2077883488591173,422444121.06,1.322356468400514,-0.017322834645669527
2019-06-30,2.0971505169481146,5286935.987873999,0.9686353181880959,-0.0465116722552712
2019-06-30,3.6667303001920617,37460617.71256,0.4228818898514562,-0.43920598316595627
2019-06-30,1.1883025966966412,41570956565.21529,0.6251693893750977,0.03911308333079311
2019-06-30,1.0719941361513352,25239934.5,0.5393787783445524,-0.09090909090909083
2019-06-30,1.0996772201927059,1438137787.8909402,0.8851338962029581,0.06689680526971986
2019-06-30,0.7991545798113056,144992022.42000002,1.1295912854780008,-0.10995542347696896
2019-06-30,0.29637679088517355,3363704489.0113997,0.6620615271539205,-0.022603135823642817
2019-06-30,0.24998294846784358,1178513397.5120502,0.21096328357862623,0.11609364867392391
2019-06-30,1.7502490522750438,1032074558.75145,0.6629000538871443,0.041007407571101995
2019-06-30,0.6477634707641104,8331476942.25,1.014010167739049,-0.015376085413294271
2019-06-30,1.1017725441995885,807676939.6270801,0.296688672509686,0.005120712120030735
2019-06-30,0.4450008492755443,18710590.534,-0.18313747043888645,0.030769230769230882
2019-06-30,1.2186567482339996,219105343436.05853,0.10021757512535559,0.007915566531345286
2019-06-30,1.2523137327278153,28188703.799848724,-0.025358848137477387,0.017441667238693892
2019-06-30,0.04956357575624476,47013248.62823783,0.5784590079829619,0.012307749753343478
2019-06-30,0.5404539082866787,7358162646.216001,0.20005357831781306,0.024061569364891344
2019-06-30,0.40555709164591197,267648174.7204,0.46947475477259604,-0.2599999999999998
2019-06-30,1.4150783210805016,38244138.567,0.07246088248942495,-0.07520439108004484
2019-06-30,0.4290825722006163,307854030.9735,0.6420199628025147,0.7692307692307692
2019-06-30,2.4474466019188936,28491645.2645,-0.005624802926143158,0.010556621880997819
2019-06-30,0.08640026497145681,4704207868.368,1.321690542119715,0.06973808772483348
2019-06-30,0.46773622131132575,6507237048.254379,0.719805881237151,0.04524347500556658
2019-06-30,0.1744169403424754,8416740697.21474,1.1944032735037504,0.10258936186658985
2019-06-30,1.5283072136047822,785943991.5806271,0.8458673963950135,0.04960546842847191
2019-06-30,0.2744510650500089,102103939.368,0.13297083320331524,0.303030303030303
2019-06-30,0.2330659863819878,19132174242.58897,1.1121298528866155,0.11111163015676628
2019-06-30,0.6425699165465566,291136213.91464,0.48128393778093254,-0.004428281944542589
2019-06-30,1.0942061716823381,92798702.83,1.4888386038232562,-0.22739726027397256
2019-06-30,1.7476542747407091,4056264292.092402,1.562465103703151,0.10476643088329074
2019-06-30,0.8475256813651907,410736809.719945,0.6140859862925246,0.009145196038791825
2019-06-30,1.6989076312217146,12414986.3565,0.05626444705870952,0.09999999999999987
2019-06-30,1.2592078747942377,287058240.0,0.47517509086591936,0.23981191222570541
2019-06-30,0.3025713990020288,4091246952.07071,0.8539226895020547,0.07633587941650677
2019-06-30,1.530112049100333,275382037.45098555,0.8686434872705371,0.07849741864273563
2019-06-30,6.608878654638502,375209999.4315,0.0659858600006608,-0.0337423006134967
2019-06-30,0.6234804040049233,4695533773.5295,0.45951327910864254,0.055291242321909406
2019-06-30,0.6467256670214072,9903502171.182596,0.4338838067074466,0.011825059994156506
2019-06-30,0.48164767868875524,345459572.69278,1.056656189849873,0.1239531448560518
2019-06-30,0.40640652005490707,496862109.0835087,1.5527250940445523,0.12037909952606651
2019-06-30,0.9326765993466006,109144425.0,1.7088408434250162,0.2799377916018664
2019-06-30,0.9744757065443824,480957446.7141577,0.7207988360787232,0.08363373489589132
2019-06-30,0.4944399868292681,18984640.828,-0.010123193592599996,-0.3913043478260869
2019-06-30,0.1337202608717255,120009730.5745,1.621428834435687,0.09917355371900838
2019-06-30,0.060440244203182385,736711120.0,1.2492403292502214,-0.022540285418952477
2019-06-30,2.1923231701281924,283792173.7442036,0.9617598416250764,0.10702347296821069
2019-06-30,0.15291190464236037,23125992413.289207,1.0443642863437275,0.08768062950809519
2019-06-30,0.1634137378068128,767167094.295,0.05353095151234637,-0.10433070866141758
2019-06-30,0.15002342870225,1683149221.245975,0.689930734520248,-0.020714521547711695
